action,center_ch1,center_error_to_target,center_ival,ch1,ch1_max,ch1_mean,ch1_min,ch1_ptp,ch1_std,ch2,ch2_max,ch2_mean,ch2_min,ch2_ptp,drop_from_baseline,elapsed_s,error_to_target,i_gain,index,ival,ival_drift,ival_end,ival_saturated,ival_start,local_drop,max_abs_delta_ch1,minus_ch1,minus_delta_ch1,n,ok,out2_saturated,p,periodic_or_large,phase,platform_like,plus_ch1,plus_delta_ch1,probe_inconclusive,probe_min_ch1_change,probe_point,readback_i,readback_ival,readback_p,reason,requested_i,requested_ival,requested_p,selected_direction,selected_start,selected_step,selected_stop_limit,setting,t_s,target_crossings,target_error_mean,too_deep
,,,,0.101806640625,,,,,,0.058349609375,,,,,,46.471983432769775,,-49.99800747417374,4,0.05712890625,,,,,,,,,,,,-0.0078125,,i_test,,,,,,,,,,,,,,,,,,-50.0,2.2547478675842285,,,
,,,,0.1185302734375,,,,,,0.0576171875,,,,,,47.0294976234436,,-49.99800747417374,5,0.0594482421875,,,,,,,,,,,,-0.0078125,,i_test,,,,,,,,,,,,,,,,,,-50.0,2.8122620582580566,,,
,,,,0.1148681640625,,,,,,0.059814453125,,,,,,47.57606649398804,,-49.99800747417374,6,0.059814453125,,,,,,,,,,,,-0.0078125,,i_test,,,,,,,,,,,,,,,,,,-50.0,3.3588309288024902,,,
,,,,0.11767578125,,,,,,0.0570068359375,,,,,,48.1522536277771,,-49.99800747417374,7,0.0572509765625,,,,,,,,,,,,-0.0078125,,i_test,,,,,,,,,,,,,,,,,,-50.0,3.9350180625915527,,,
,,,,,0.1185302734375,0.1085662841796875,0.0950927734375,0.0234375,0.007700822256783464,,0.059814453125,0.057952880859375,0.056640625,0.003173828125,,48.1522536277771,,,,,-0.0001220703125,0.0572509765625,False,0.057373046875,,,,,8,True,False,,False,i_test_summary,False,,,,,,-49.99800747417374,,,,-50.0,,,,,,,-50.0,,4,0.0025177001953125,False
,,,,0.0953369140625,,,,,,0.0546875,,,,,,48.76535367965698,,-100.00064696682759,0,0.0548095703125,,,,,,,,,,,,-0.0078125,,i_test,,,,,,,,,,,,,,,,,,-100.0,0.0,,,
,,,,0.1173095703125,,,,,,0.0567626953125,,,,,,49.348495960235596,,-100.00064696682759,1,0.054443359375,,,,,,,,,,,,-0.0078125,,i_test,,,,,,,,,,,,,,,,,,-100.0,0.5831422805786133,,,
,,,,0.1151123046875,,,,,,0.053955078125,,,,,,49.89514994621277,,-100.00064696682759,2,0.05419921875,,,,,,,,,,,,-0.0078125,,i_test,,,,,,,,,,,,,,,,,,-100.0,1.1297962665557861,,,
,,,,0.096435546875,,,,,,0.0516357421875,,,,,,50.47509765625,,-100.00064696682759,3,0.052001953125,,,,,,,,,,,,-0.0078125,,i_test,,,,,,,,,,,,,,,,,,-100.0,1.7097439765930176,,,
,,,,0.0947265625,,,,,,0.0518798828125,,,,,,51.03420829772949,,-100.00064696682759,4,0.0533447265625,,,,,,,,,,,,-0.0078125,,i_test,,,,,,,,,,,,,,,,,,-100.0,2.2688546180725098,,,
,,,,0.114013671875,,,,,,0.056640625,,,,,,51.589197635650635,,-100.00064696682759,5,0.054443359375,,,,,,,,,,,,-0.0078125,,i_test,,,,,,,,,,,,,,,,,,-100.0,2.8238439559936523,,,
,,,,0.1185302734375,,,,,,0.0546875,,,,,,52.161136865615845,,-100.00064696682759,6,0.0540771484375,,,,,,,,,,,,-0.0078125,,i_test,,,,,,,,,,,,,,,,,,-100.0,3.3957831859588623,,,
,,,,0.0977783203125,,,,,,0.0521240234375,,,,,,52.71509051322937,,-100.00064696682759,7,0.0533447265625,,,,,,,,,,,,-0.0078125,,i_test,,,,,,,,,,,,,,,,,,-100.0,3.9497368335723877,,,
,,,,,0.1185302734375,0.1061553955078125,0.0947265625,0.0238037109375,0.010197061830744448,,0.0567626953125,0.054046630859375,0.0516357421875,0.005126953125,,52.71509051322937,,,,,-0.00146484375,0.0533447265625,False,0.0548095703125,,,,,8,True,False,,False,i_test_summary,False,,,,,,-100.00064696682759,,,,-100.0,,,,,,,-100.0,,4,0.0001068115234375,False
